correct,asr,error_type,edit_distance,sentence_idx
fuson-b,fusen,character_insertion_deletion,3,6124
bactezoa-lb,bactizoil,phonetic_substitution,4,6127
fexid-xt,faxidex,phonetic_substitution,3,6130
midol,middle,character_substitution,2,6131
prozex-d,prozac's,phonetic_substitution,4,6132
zecobal-g,zekabal,phonetic_substitution,4,6134
diclomove-mr,diclamove,phonetic_substitution,4,6136
valaciclovir,valacyclovir,character_substitution,1,6138
oflotec-oz,aflodocose,word_level_error,6,6139
atozol-d,atozol,character_insertion_deletion,2,6140
afdoz-o,afda's,phonetic_substitution,4,6141
divalex-od,divalixo,character_insertion_deletion,3,6142
cefera-o,cefara,character_insertion_deletion,3,6146
deferoxamine,diferoxamine,character_substitution,1,6147
fixican-oz,fixikin-o-zetab,phonetic_substitution,7,6148
nuro-m,neuro-emsa,segmentation_error,4,6149
ancold-d,ankle,phonetic_substitution,5,6150
dobesilate,dobsulate,character_substitution,2,6156
lansoprazole,lansiprazole,character_substitution,1,6160
temax-h,tem,segmentation_error,4,6161
synsef-s,synseafest,character_insertion_deletion,3,6162
sulfate,b-sulfate,character_insertion_deletion,2,6163
vital-dia,vital,segmentation_error,4,6167
polium-b,polium,character_insertion_deletion,2,6168
scotzole-dsr,scottsdale,word_level_error,8,6170
anti-thymocyte,antithymocyte,character_substitution,1,6172
mycurit-3,micurit-3,character_substitution,1,6176
cabotegravir,cabotgravir,character_substitution,1,6177
o-gnat,onat,character_insertion_deletion,2,6182
electral-z,electrodes,phonetic_substitution,4,6183
ripra-lsr,riprolesar,phonetic_substitution,4,6187
propyphenazone,propofenazone,phonetic_substitution,3,6188
cefones-s,cephone,word_level_error,5,6189
r-kon,arkeoin,word_level_error,4,6190
myristate,,segmentation_error,9,6192
l-tine,l-tyne,character_substitution,1,6196
cyproterone,ciprotrone,character_substitution,2,6197
mecocel-od,mccosalud,phonetic_substitution,5,6198
methocarbamol,methicarbamol,character_substitution,1,6199
sugar-free,sugar,segmentation_error,5,6203
centbucridine,centbecridine,character_substitution,1,6204
dicyclome-p,dicyclone,character_insertion_deletion,3,6205
folirom-md,foliarum,phonetic_substitution,5,6206
ibalert-m,ibalortem,character_substitution,2,6209
ropez-dsr,ropez,segmentation_error,4,6211
racigyl-o,rassigyllo,phonetic_substitution,3,6212
short-term,short,segmentation_error,5,6212
becotrol,bicotrol,character_substitution,1,6215
viscodyne-d,viscadine,phonetic_substitution,4,6218
bilaxyl-m,bilaxilin,phonetic_substitution,3,6223
festo-tr,festotr,character_substitution,1,6224
metaraminol,metiraminol,character_substitution,1,6227
bitartrate,by,segmentation_error,9,6227
menopace-iso,menopase,phonetic_substitution,5,6228
sulphate,sulfate,character_substitution,2,6230
met-innovfol,amitinophal,word_level_error,7,6232
catrix-p,catrex,character_insertion_deletion,3,6234
cinnarizine,sinorazine,word_level_error,4,6235
dimenhydrinate,diamond,phonetic_substitution,10,6235
cyclopent-dm,cyclope,phonetic_substitution,5,6238
tetracycline,tetrasicline,character_substitution,2,6239
cetce-th,sets-dh,word_level_error,4,6241
sulphadiazine,sulfadiazine,character_substitution,2,6243
gliden-mf,glyden,phonetic_substitution,4,6246
vindesine,vindicine,character_substitution,2,6247
sulphate,sulfate,character_substitution,2,6247
peg-nt,pg,segmentation_error,4,6250
molindone,mulindone,character_substitution,1,6255
plagril-a,plagrel,character_insertion_deletion,3,6256
film-coated,a,segmentation_error,10,6256
mxy-kt,mxykd,character_substitution,2,6257
verin-m,verenem,character_substitution,2,6259
cefupop-cv,cefupop,character_insertion_deletion,3,6260
ovoutoline,ovaltaline,word_level_error,3,6262
omeprazole,omprozole,character_substitution,2,6264
nebracin-dm,nebrasindium,phonetic_substitution,4,6265
tobramycin,sulfate,word_level_error,9,6265
sulphate,,segmentation_error,8,6265
doxt-s,doxdes,character_substitution,2,6267
tablet-b,tablet,character_insertion_deletion,2,6268
ulkus-dm,elkosteum,word_level_error,5,6273
lansoprazole,lansiprazole,character_substitution,1,6274
panzo-d,panzo,character_insertion_deletion,2,6277
tc-99m,tc99,character_insertion_deletion,2,6281
ferro-plan,ferroplan,character_substitution,1,6284
mmf-s,mmfs,character_substitution,1,6286
ciprozen-d,ciprozin,character_insertion_deletion,3,6290
sanof-nz,sanofen's,phonetic_substitution,3,6291
mecona-p,mocona,character_insertion_deletion,3,6293
maprotiline,mapertoline,phonetic_substitution,3,6296
riligol,riligal,character_substitution,1,6297
nano-leo,nanoleo,character_substitution,1,6299
actiheal-d,actiheal,character_insertion_deletion,2,6300
k-cor,kcor,character_substitution,1,6301
pantocid-hp,pantacid,phonetic_substitution,4,6303
seroflo-100,seroflo,phonetic_substitution,4,6305
penbritin-s,pembretin,phonetic_substitution,4,6307
calmaz-d,kamaz,word_level_error,4,6311
cita-s,ceta,character_insertion_deletion,3,6314
telwel-a,telwell,character_substitution,2,6317
lofexidine,loxedine,character_insertion_deletion,3,6319
omecer-d,omsur-d,phonetic_substitution,3,6322
relaxyl-da,relaxil,phonetic_substitution,4,6323
agomelatine,agamlatin,character_insertion_deletion,3,6324
acparna-mr,ekparna,word_level_error,5,6325
vitfol,vetval,phonetic_substitution,3,6330
viscomac-pfs,viscomac,phonetic_substitution,4,6331
desferrioxamine,dysferioxamine,character_substitution,2,6335
walapan-d,walapandi,character_substitution,2,6340
metonik-xl,metanic,phonetic_substitution,5,6342
tromethamine,,segmentation_error,12,6343
methyl-pred,methylpred,character_substitution,1,6344
capsigyl-d,capsygil,phonetic_substitution,4,6346
maa-9,ma-9,character_substitution,1,6347
leepanto-dsr,lipanto-dsr,character_substitution,2,6348
pregalin-m,pregalinem,character_substitution,1,6349
formoterol,formotrol,character_substitution,1,6351
ethixone-s,ethixon,character_insertion_deletion,3,6352
azmet-vg,as,segmentation_error,7,6353
maleate,malate,character_substitution,1,6362
benazepril,benesprol,phonetic_substitution,4,6362
menospan-mf,menospenem,phonetic_substitution,3,6363
levomefolate,levomphalate,phonetic_substitution,3,6364
dotatate,seventy,word_level_error,7,6367
neuroendocrine,neurone,segmentation_error,7,6367
filgrastim-sndz,filgrastimacin,phonetic_substitution,5,6368
belpan-d,belpan,character_insertion_deletion,2,6370
amodep-at,amodep,character_insertion_deletion,3,6371
spoon-leaved,spoon,segmentation_error,7,6372
mvgold-g,mv,segmentation_error,6,6376
mypara-n,maiparu,word_level_error,5,6377
powernac-mr,parnac,phonetic_substitution,6,6378
pantorox-d,panterox,character_insertion_deletion,3,6381
cefdinex-sb,ceftine,phonetic_substitution,5,6382
ulkus-dsr,ulcus,phonetic_substitution,5,6383
lostan-h,lost,segmentation_error,4,6385
digesol-mps,digesolem,character_insertion_deletion,3,6387
tetracaine,tetracane,character_substitution,1,6390
helkoss-d,helcos,phonetic_substitution,4,6392
oxi-red,oxyred,character_substitution,2,6393
mezen-g,mesin,word_level_error,4,6394
montegen-l,montagenel,character_substitution,2,6396
valbenazine,balbonazine,character_substitution,2,6397
tosylate,toxelate,character_substitution,2,6397
rozavel-a,rozovol,phonetic_substitution,4,6402
ambolev-am,ambuliviam,phonetic_substitution,3,6405
cureone-sb,curion,segmentation_error,5,6408
m-predrol,emprydrol,word_level_error,3,6410
pegfilgrastim-jmdb,pegfell-graston,phonetic_substitution,10,6411
i-up,iup-tb,word_level_error,4,6412
tranat-p,tranat,character_insertion_deletion,2,6414
cap-profen,caprofen,character_insertion_deletion,2,6416
ab-fax-ox,a,segmentation_error,8,6418
well-documented,well,segmentation_error,11,6420
maxipreg-nt,maxiprag,phonetic_substitution,4,6422
neuromuscular-blocking,neuromuscular,phonetic_substitution,9,6424
brimonidine,braminidine,character_substitution,2,6425
sulphate,in,segmentation_error,8,6426
i-site,eyesight,word_level_error,6,6430
belimumab,bilimumab,character_substitution,1,6438
lorich-md,lorachem-d,phonetic_substitution,3,6440
alfa-2a,alpha-2a,character_substitution,2,6441
d-fax-ls,dfa-xls,phonetic_substitution,3,6443
well-balanced,well,segmentation_error,9,6446
neurovit-mc,noravitem,phonetic_substitution,5,6447
sovimox-cl,savimox,phonetic_substitution,4,6450
clascoterone,clascotrone,character_substitution,1,6453
stibogluconate,stibagluconate,character_substitution,1,6454
sustained-release,sustained,phonetic_substitution,8,6458
long-lasting,long,segmentation_error,8,6458
mokia-al,mokia,character_insertion_deletion,3,6459
zofix-cv,xafix-cv,character_substitution,2,6460
lifeored-xt,lifer,segmentation_error,6,6463
tcv-ds,t-cvds,character_substitution,2,6464
once-daily,once,segmentation_error,6,6465
melan-xt,melanix-d,phonetic_substitution,3,6466
zykuf-p,zyke,word_level_error,4,6472
sayoflox-oz,c,segmentation_error,11,6473
feronia-max,feronia,segmentation_error,4,6475
ondiset-o,ondeset,character_insertion_deletion,3,6478
cepotus-cv,cepadis-cv,phonetic_substitution,3,6480
clopilet-a,clopalut,phonetic_substitution,4,6483
biocart-msm,biokartem,phonetic_substitution,4,6489
amitryn-c,amitrin,character_insertion_deletion,3,6490
deplam-s,deplamus,character_substitution,1,6492
ceplox-tz,ceplox-dz,character_substitution,1,6494
dual-action,dual,segmentation_error,7,6495
astyfer-z,as,segmentation_error,7,6497
fixel-o,fixolo,character_substitution,2,6505
e-2,e2,character_substitution,1,6507
raz-it,rsaid,phonetic_substitution,4,6509
fexo-m,fixo-mtab,word_level_error,4,6511
animox-l,anamoxel,character_substitution,2,6512
gentamycin,gentamicin,character_substitution,1,6517
zypine-md,zypine,character_insertion_deletion,3,6521
pioriv-m,piorivem,character_substitution,1,6522
swidol-a,swidol,character_insertion_deletion,2,6524
nicdol,nyctal,phonetic_substitution,3,6528
tubocurarine,tubercular,word_level_error,6,6529
famotidine,fametidine,character_substitution,1,6530
lenvatinib,lenvatin,character_insertion_deletion,2,6532
mesylate,,segmentation_error,8,6532
trapidol-d,trapadol,character_insertion_deletion,3,6533
cetcure-mk,setcurum,word_level_error,4,6534
deucravacitinib,ducrevacitinib,character_substitution,2,6536
hiora-sg,uros,segmentation_error,6,6537
pantorox-d,pantorox,character_insertion_deletion,2,6538
penlip-dsr,penlop,phonetic_substitution,5,6539
chocmate,chalkmate,word_level_error,3,6541
levo-f,levof,character_substitution,1,6545
l-cystine,l-cysteine,character_substitution,1,6546
pentetate,pentatate,character_substitution,1,6547
hexidine,hexadine,character_substitution,1,6548
chlorhexidine,chlor-hexidine,character_substitution,1,6548
cymex-tz,cymex-d's,phonetic_substitution,3,6551
sulfinpyrazone,sulfanperazone,character_substitution,2,6554
-,,character_substitution,1,6558
hanpro-xt,hanpro,character_insertion_deletion,3,6558
diprobate-rd,dipurbatar,phonetic_substitution,5,6560
fenofibrate,phenofibrate,character_substitution,2,6561
redserch-xt,redsearch,phonetic_substitution,4,6564
zypro-s,zipro-s,character_substitution,1,6566
inflobid-oz,inflabidozy,phonetic_substitution,3,6567
ironifol-z,irina,segmentation_error,7,6568
keto-pc,ketopisi,phonetic_substitution,4,6569
gabawel-m,gabolem,phonetic_substitution,4,6570
olmido-d,almedo,word_level_error,4,6571
telma-r,telmo-r,character_substitution,1,6572
diflucortolone,diflucortilone,character_substitution,1,6574
extended-release,extended,phonetic_substitution,8,6577
pregalin-x,pregalinex,character_substitution,1,6580
diphenhydramine,diffenhydramine,character_substitution,2,6583
molindone,mollendone,character_substitution,2,6585
pg-kan,pgcan,character_substitution,2,6587
dolibird-od,dolly,segmentation_error,8,6588
zyven-od,zevanard,word_level_error,4,6592
emtricitabine,imtricitab,word_level_error,4,6593
erlotinib,erlitinib,character_substitution,1,6596
aneudox-12,anudox-12-inj,phonetic_substitution,5,6605
mozax-mps,mazaxampiis,phonetic_substitution,4,6606
fecontin-f,fecontin,character_insertion_deletion,2,6608
incobal-od,incobalod,character_substitution,1,6609
balvidine-m,balvadine,character_insertion_deletion,3,6611
moricizine,morosizine,character_substitution,2,6613
clavotrol,clavitrol,character_substitution,1,6614
fitvit-e,fitbit,character_insertion_deletion,3,6615
mogamulizumab,mogomelizumab,character_substitution,2,6616
levemol-ap,levomolep,phonetic_substitution,3,6617
anti-fungal,anti,segmentation_error,7,6618
amstar-clav,amstar,phonetic_substitution,5,6621
dexfenfluramine,dexvanfluramine,character_substitution,2,6622
cognitive-enhancing,cognitive,phonetic_substitution,10,6623
cefirox-cv,sephirux,word_level_error,7,6624
z-ozole,zeozole,character_substitution,1,6626
clomipramine,chlamypramine,phonetic_substitution,3,6629
homosalate,homozalate,character_substitution,1,6632
infafen-s,infaithfulness,segmentation_error,7,6636
trifluridine,trifluoridine,character_substitution,1,6637
rd-zole,adesol,word_level_error,4,6639
rabiwin-it,rabiwin,character_insertion_deletion,3,6641
ulcicap-pd,ulcica,phonetic_substitution,4,6643
kyocef-sb,chiosophis,word_level_error,9,6644
myotol-f,myotolef,character_substitution,1,6648
corbet-xt,corbic,word_level_error,5,6651
lispro-aabc,lispro-opt,phonetic_substitution,4,6655
opipramol,opipromyl,character_substitution,2,6656
epipres-er,epipersiar,phonetic_substitution,4,6657
n-zyme,enzyme,character_substitution,2,6658
orphenadrine,orphanadrine,character_substitution,1,6659
carbachol,carbacol,character_substitution,1,6661
sulphate,sulfate,character_substitution,2,6663
colinol,colonol,character_substitution,1,6665
sulphadiazine,sulfadiazine,character_substitution,2,6667
hetacillin,heterocillin,character_insertion_deletion,3,6669
afocef-az,a,segmentation_error,8,6674
iroplex-l,iriplexil,character_substitution,2,6680
dhagla-pro,daglipro,character_insertion_deletion,3,6682
valiliv-f,valoliveth,phonetic_substitution,4,6684
productiv-m,productive,character_substitution,2,6685
amoxycillin,amexicillin,character_substitution,2,6686
lovi-m,luvi-m,character_substitution,1,6690
sp-clav,aspiclav,character_substitution,2,6696
b-lytup,belightup,word_level_error,4,6698
n-acetylglutamate,an,segmentation_error,16,6699
pentizol,pentazole,character_substitution,2,6700
rabeprazole,raprozole,character_insertion_deletion,3,6701
robilink-d,robelink,character_insertion_deletion,3,6701
telmiride-h,telmerit,phonetic_substitution,5,6703
up-d3,apd3,character_substitution,2,6705
amoxicillin,amexicillin,character_substitution,1,6706
dibflox-o,dibfloq,character_insertion_deletion,3,6708
ifol,ifaltilbi,segmentation_error,6,6709
falcimax-iv,falsimax,phonetic_substitution,4,6710
prazonid-d,prazanid,character_insertion_deletion,3,6712
dixomox-cv,dixamox,phonetic_substitution,4,6714
deplatt-cv,teplatt,word_level_error,4,6719
cobanerve-hr,cobanerv,phonetic_substitution,4,6720
n-acetyl-l-tyrosine,n-acetyl,phonetic_substitution,11,6722
simyl-lbw,similarly,word_level_error,5,6723
wonprol-te,1-prol-t,word_level_error,4,6726
cutting-edge,cutting,phonetic_substitution,5,6726
ethylenediamine,ethylnediamine,character_substitution,1,6727
arpidox-cp,arpidox,character_insertion_deletion,3,6728
adicure-a,adecura,character_insertion_deletion,3,6729
olodaterol,olodatterol,character_substitution,1,6735
long-acting,long,segmentation_error,7,6735
beta-agonist,acting,segmentation_error,10,6735
dydrogesterone,didrogesterone,character_substitution,1,6743
chlorpheniramine,chlorophenyramine,character_substitution,2,6744
maleate,malate,character_substitution,1,6744
floxaquin-c,phlox,segmentation_error,9,6747
cobanerve-xt,cobainerve,phonetic_substitution,4,6749
odipril-h,odiprolate,phonetic_substitution,4,6752
piperacillin,pipericillin,character_substitution,1,6754
jentel-lt,gentil,word_level_error,5,6755
atisac-p,edisac,word_level_error,4,6757
sahcef-t,sosifte,phonetic_substitution,6,6759
ec-caps,egg,segmentation_error,6,6760
omeprazole,omprozole,character_substitution,2,6760
pro-nutrial-ip,pairone,segmentation_error,12,6762
clindamycin,clindamyse,phonetic_substitution,3,6763
p-zone-s,pisoness,phonetic_substitution,3,6764
acoflox-tz,acoflox-dz,character_substitution,1,6765
halobetasol,halob,segmentation_error,6,6767
l-leucine,a,segmentation_error,9,6768
tg-tor,tgt-or,character_substitution,2,6769
estomine,estamine,character_substitution,1,6770
orphenadrine,orphanedrine,character_substitution,2,6771
meclozine,meclizine,character_substitution,1,6773
oxtriphylline,oxtropheline,phonetic_substitution,3,6774
sacdase-d,sactase,character_insertion_deletion,3,6775
zaprol-isr,zepryl,phonetic_substitution,6,6776
decolgen-p,decalgen,character_insertion_deletion,3,6777
suphadiazine,sulfadiazine,character_substitution,2,6778
ozol-d,ozaldi,phonetic_substitution,3,6779
lo-g,log,character_substitution,1,6781
actocef-s,actosifes,phonetic_substitution,3,6782
eido-fe,ido,segmentation_error,4,6784
dl-methionine,d-l-methion,phonetic_substitution,4,6785
andixium-az-lb,and,segmentation_error,11,6787
pale-dsr,peldiazar,phonetic_substitution,6,6788
