correct,asr,error_type,edit_distance,sentence_idx
copanlisib,carpenlizib,word_level_error,4,6231
britzilam,britsilam,character_substitution,1,6233
stugeron,studron,character_substitution,2,6235
neuroage,neurogesir,word_level_error,4,6237
syr,,character_insertion_deletion,3,6237
cimzia,simsia,character_substitution,2,6240
utegcil,eutexel,word_level_error,4,6242
gliformin,glyformine,character_substitution,2,6244
h,hs,character_substitution,1,6244
knee,neewalt,word_level_error,5,6245
wolt,,segmentation_error,4,6245
isavuconazonium,isovuconazonium,character_substitution,1,6248
healthcare,health,segmentation_error,4,6249
provider's,care,segmentation_error,9,6249
atrowok,atrawak,character_substitution,2,6249
healthcare,health,segmentation_error,4,6250
ocuwet,ocuwit,character_substitution,1,6252
symplocos,simplocos,character_substitution,1,6253
priom,priam,character_substitution,1,6254
healthcare,health,segmentation_error,4,6254
nimzen,nymzenfote,phonetic_substitution,5,6258
forte,,segmentation_error,5,6258
octoxid,octexid,character_substitution,1,6261
liqd,licked,character_insertion_deletion,3,6262
folik,folic,character_substitution,1,6263
eye,isoln,word_level_error,5,6265
rimal,rimmel,character_substitution,2,6266
torsemide,torsimide,character_substitution,1,6268
inj,,character_insertion_deletion,3,6269
elvas,alva's,character_substitution,2,6270
vasonorm,vasanorm,character_substitution,1,6271
althaea,althea,character_substitution,1,6272
healthcare,health,segmentation_error,4,6274
carvas,carver's,character_insertion_deletion,3,6275
spasmonova,spasmanova,character_substitution,1,6276
healthcare,health,segmentation_error,4,6277
healthcare,health,segmentation_error,4,6278
ketcotas,kitkotas,character_substitution,2,6278
tab,sickle,word_level_error,6,6279
fitjee,fitg,character_insertion_deletion,3,6280
sulfur,m-sulfa,word_level_error,4,6281
rosuheart,russiheart,phonetic_substitution,3,6282
cephalexin,cefoxin,word_level_error,5,6283
powd,powder,character_insertion_deletion,2,6285
voridru,voradrutilbi,phonetic_substitution,6,6288
tab,,character_insertion_deletion,3,6288
tab,,character_insertion_deletion,3,6289
healthcare,health,segmentation_error,4,6294
zuprinor,zuprinir,character_substitution,1,6294
becloderm,biclodome,phonetic_substitution,4,6295
healthcare,health,segmentation_error,4,6296
trithioparamethoxyphenylpropene,trithioparamthoxifene,phonetic_substitution,12,6298
mucodac,mucadac,character_substitution,1,6304
healthcare,health,segmentation_error,4,6305
rotacaps,1,segmentation_error,8,6305
jadioff,jd-off,character_substitution,2,6306
pemetrexed,pameterx,phonetic_substitution,5,6308
colchicindon,colchis,phonetic_substitution,6,6309
polyvinyl,polyvyn,character_insertion_deletion,3,6310
ocimum,osimum,character_substitution,1,6313
eldon,elden,character_substitution,1,6315
almotriptan,elmatriptan,character_substitution,2,6316
givosiran,jivacerin,word_level_error,5,6320
zita,zeta,character_substitution,1,6321
copil,coppel,character_substitution,2,6326
dolomec,dolomic,character_substitution,1,6327
cadomer,catimer,character_substitution,2,6328
allmox,l-marx-syr,segmentation_error,8,6329
syr,,character_insertion_deletion,3,6329
healthcare,health,segmentation_error,4,6331
chlorolex,chloralex,character_substitution,1,6332
zymon,zymantab,word_level_error,4,6333
tab,,character_insertion_deletion,3,6333
felini,fellini,character_substitution,1,6334
spy,espui,character_insertion_deletion,3,6334
pentosan,pentosyn,character_substitution,1,6336
mecobalamin,mecabalam,character_insertion_deletion,3,6338
yaxocet,yaxocit,character_substitution,1,6339
ketorolac,ketorolactrimthamine,phonetic_substitution,11,6343
vigadexa,vigexa,character_insertion_deletion,2,6345
healthcare,health,segmentation_error,4,6348
orofer,oropher,character_substitution,2,6350
healthcare,health,segmentation_error,4,6350
calsym,calcium,phonetic_substitution,3,6354
healthcare,health,segmentation_error,4,6354
antitoxin,antitox,character_insertion_deletion,2,6355
emugent,immugent,character_substitution,2,6356
gonadorelin,gonadolin,character_insertion_deletion,2,6358
capcid,capsid,character_substitution,1,6361
zonemox,zone,character_insertion_deletion,3,6366
lutetium,loo,segmentation_error,7,6367
lu,one,word_level_error,3,6367
tumors,docrine,word_level_error,7,6367
healthcare,health,segmentation_error,4,6369
peltata,pultata,character_substitution,1,6372
napris,napros,character_substitution,1,6373
fenora,phenora,character_substitution,2,6374
cidogrel,citigrel,character_substitution,2,6375
maazi,mazi,character_substitution,1,6380
healthcare,health,segmentation_error,4,6381
akbanem,acbenem,character_substitution,2,6384
healthcare,health,segmentation_error,4,6384
healthcare,health,segmentation_error,4,6385
feracrylum,ferrocryllum,character_insertion_deletion,3,6386
evosys,if,segmentation_error,6,6388
vesbal,vespal,character_substitution,1,6395
teicoplanin,tacaplanin,phonetic_substitution,3,6398
ciporic,siporic,character_substitution,1,6400
dalvee,dalvi,character_substitution,2,6401
rosuvastatin,rocivastatin,character_substitution,2,6402
healthcare,health,segmentation_error,4,6403
zymar,zymur,character_substitution,1,6403
don,donplus,segmentation_error,4,6404
healthcare,health,segmentation_error,4,6406
eromid,iramid,character_substitution,2,6406
healthcare,health,segmentation_error,4,6407
tab,,character_insertion_deletion,3,6407
dalbavancin,dalbavansin,character_substitution,1,6409
tab,,character_insertion_deletion,3,6412
kid,cauditio,segmentation_error,7,6413
tab,b,character_insertion_deletion,2,6413
diakair,dicarelict,word_level_error,6,6415
liqd,,segmentation_error,4,6415
rozirich,roserich,character_substitution,2,6419
syr,,character_insertion_deletion,3,6419
nabico3,nabico-3,character_substitution,1,6420
ristel,ristol,character_substitution,1,6421
vlorag,velourag,character_insertion_deletion,2,6423
sugammadex,sugamidex,character_substitution,2,6424
sisomicin,sisimus,phonetic_substitution,5,6426
torvin,torven,character_substitution,1,6427
cap,cep,character_substitution,1,6427
olit,allot,word_level_error,3,6429
nolcer,nalser,character_substitution,2,6431
berotralstat,borotralstat,character_substitution,1,6432
rabtaj,ravtage,phonetic_substitution,3,6434
bronchodilator,bronchotelator,character_substitution,2,6435
panoric,panorictab,character_insertion_deletion,3,6436
tab,,character_insertion_deletion,3,6436
pimoz,pimas,character_substitution,2,6437
bactzyme,baksaimsa,word_level_error,6,6439
syr,,character_insertion_deletion,3,6439
lyvira,livera,character_substitution,2,6442
imuhenz,immuhense,character_insertion_deletion,3,6444
tremin,tremon,character_substitution,1,6445
critipep,critipopentazur,phonetic_substitution,8,6446
pentasure,,segmentation_error,9,6446
total,c-total,character_insertion_deletion,2,6447
multivitamin,multivitam,character_insertion_deletion,2,6447
sebenz,sebence,character_substitution,2,6448
arvast,avast,character_substitution,1,6449
canthex,canthix,character_substitution,1,6451
episert,epicert,character_substitution,1,6452
septinix,septonics,phonetic_substitution,3,6455
ultomiris,altamiris,character_substitution,2,6456
litsea,let's,phonetic_substitution,4,6461
nexocid,nexacid,character_substitution,1,6462
dps,dexddps,segmentation_error,4,6463
zincoa,zincoatilb,segmentation_error,4,6467
tab,,character_insertion_deletion,3,6467
fexoll,phexol,word_level_error,3,6469
healthcare,health,segmentation_error,4,6470
simcon,simkin,character_substitution,2,6470
betle,betel,character_substitution,2,6471
relaxyl,relaxyl-gl,character_insertion_deletion,3,6474
gel,,character_insertion_deletion,3,6474
privent,preventdps,phonetic_substitution,4,6476
dps,,character_insertion_deletion,3,6476
mycitracin,mesitracin,character_substitution,2,6477
healthcare,health,segmentation_error,4,6478
droxidopa,droxydopa,character_substitution,1,6479
healthcare,health,segmentation_error,4,6480
anampro,enampro,character_substitution,1,6481
healthcare,health,segmentation_error,4,6481
mupirocin,mupirose,phonetic_substitution,3,6482
femx,femcs,character_substitution,2,6484
donepezil,donpizil,character_substitution,2,6485
prohance,prohands,character_substitution,2,6486
xiii,roman,word_level_error,5,6487
mychel,mitchell,character_insertion_deletion,3,6488
zipdep,zipdap,character_substitution,1,6491
pomen,palmin,word_level_error,3,6493
rabitor,rabita,character_substitution,2,6495
avanafil,avenafil,character_substitution,1,6496
conestat,conest,character_insertion_deletion,2,6498
alfa,at,character_insertion_deletion,3,6498
acicon,essican,word_level_error,4,6499
sisomicin,sisimicin,character_substitution,1,6500
capzolid,capsulid,character_substitution,2,6501
merofact,marifact,character_substitution,2,6502
vitacinta,vitis,segmentation_error,5,6503
thromboembolic,thrombome,phonetic_substitution,6,6504
abicid,abacid,character_substitution,1,6506
mox,,character_insertion_deletion,3,6508
montelukast,montelukas,character_substitution,1,6511
tab,,character_insertion_deletion,3,6511
bondronat,bondrinette,phonetic_substitution,4,6514
panton,pantin,character_substitution,1,6516
deflark,to,segmentation_error,7,6519
clonzz,clons,character_substitution,2,6520
anxipan,anxapan,character_substitution,1,6523
healthcare,health,segmentation_error,4,6525
actpar,acpar,character_substitution,1,6526
chloride,vincloride,word_level_error,4,6529
hexident,hexedent,character_substitution,1,6531
ewioc,yuiak,word_level_error,4,6535
phenlinctus,phenlynctus,character_substitution,1,6540
healthcare,health,segmentation_error,4,6541
lysupra,lysoprotab,phonetic_substitution,4,6542
tab,,character_insertion_deletion,3,6542
adle,edel,word_level_error,3,6543
jmentin,jamentin,character_substitution,1,6544
tetracosactide,tetracosectide,character_substitution,1,6549
cosyntropin,cosentropin,character_substitution,1,6549
topotecan,topocan,character_insertion_deletion,2,6550
healthcare,health,segmentation_error,4,6551
soventus,soventis,character_substitution,1,6553
bumex,bumax,character_substitution,1,6556
celcef,cellcef,character_substitution,1,6557
floxitage,phloxitage,character_substitution,2,6562
valure,velocrono,word_level_error,6,6563
chrono,,segmentation_error,6,6563
atron,atrin,character_substitution,1,6565
ofloxacin,oflixacin,character_substitution,1,6567
ledefiy,ledify,character_substitution,2,6573
tab,to,character_substitution,2,6575
rion,reon,character_substitution,1,6576
gramclav,gram-clav-tab,phonetic_substitution,5,6578
tab,,character_insertion_deletion,3,6578
amitab,amitav,character_substitution,1,6579
cystografin,cystograph,phonetic_substitution,3,6581
tresmox,tresmark's,phonetic_substitution,5,6584
pantotaj,pantotage,character_substitution,2,6586
healthcare,health,segmentation_error,4,6589
sulfamethizole,sulfamethazole,character_substitution,1,6589
cypgo,zipgo,character_substitution,2,6590
hypophosphite,hypophosphate,character_substitution,1,6591
cemaxin,semaxin,character_substitution,1,6594
luchiraz,leucares,phonetic_substitution,5,6595
blosern,blozurn,character_substitution,2,6597
dorzolamide,droselamide,phonetic_substitution,4,6599
bexarotene,bixarotene,character_substitution,1,6601
oraz,auras,word_level_error,3,6604
inj,,character_insertion_deletion,3,6605
berotralstat,erythrostat,word_level_error,5,6610
healthcare,health,segmentation_error,4,6611
diresta,diary,word_level_error,5,6612
ketozest,cato's,word_level_error,5,6618
shamp,champ,character_substitution,1,6618
dps,,character_insertion_deletion,3,6619
enacarbil,and,segmentation_error,8,6620
legs,leg,character_substitution,1,6620
tab,lavtab,character_insertion_deletion,3,6621
monnieri,monnery,character_substitution,2,6623
iron,iron-calc,segmentation_error,5,6625
calx,,segmentation_error,4,6625
hamodam,hamadum,character_substitution,2,6627
biotimik,biotimic,character_substitution,1,6628
recotax,ricotax,character_substitution,1,6631
oximet,oxymid,phonetic_substitution,3,6633
crm,serum,character_insertion_deletion,3,6634
difenoxin,difnexin,character_substitution,2,6635
tipiracil,tiparacil,character_substitution,1,6637
quiniodochlor,quinolichloro,word_level_error,4,6638
healthcare,health,segmentation_error,4,6638
norelgestromin,nolgistramin,word_level_error,4,6640
fezen,pheasant,word_level_error,6,6642
tab,btob,character_substitution,2,6644
escitacalm,esetacom,phonetic_substitution,4,6645
fixsav,fixav,character_substitution,1,6646
moxalactam,moxolactam,character_substitution,1,6647
introvale,intravail,phonetic_substitution,3,6653
halcinonide,halsanon,phonetic_substitution,5,6654
cream,,segmentation_error,5,6654
healthcare,health,segmentation_error,4,6656
durea,duria,character_substitution,1,6660
healthcare,health,segmentation_error,4,6660
sifem,siphon,phonetic_substitution,4,6664
unithroid,unothroid,character_substitution,1,6666
aubril,obrotab,word_level_error,6,6667
tab,,character_insertion_deletion,3,6667
hemogold,hemagold-susp,phonetic_substitution,6,6671
susp,,segmentation_error,4,6671
ropikem,ropeicum,phonetic_substitution,3,6672
spy,espoi,character_insertion_deletion,3,6673
cezen,cezanne,character_insertion_deletion,3,6677
soraton,soratin,character_substitution,1,6678
potassium,potassium-r,character_insertion_deletion,2,6679
remestyp,rimestype,character_substitution,2,6681
healthcare,health,segmentation_error,4,6684
healthcare,health,segmentation_error,4,6685
clavx,klavk's,word_level_error,4,6686
tanacetum,tannacetam,character_substitution,2,6688
artifen,artyphon,phonetic_substitution,4,6689
livfit,livefit,character_substitution,1,6691
idarubicin,adirubicin,character_substitution,2,6692
neuroage,neuroge,character_substitution,1,6694
dynapar,dynapass,character_substitution,2,6695
supp,up,character_insertion_deletion,2,6695
healthcare,health,segmentation_error,4,6696
viibryd,v-brid,phonetic_substitution,3,6697
carglumic,cargluomic,character_substitution,1,6699
tab,dtab,character_substitution,1,6701
arte,artplus,word_level_error,4,6704
clavogard,clavigard,character_substitution,1,6706
inj,ing,character_substitution,1,6706
zencid,zensid,character_substitution,1,6707
healthcare,health,segmentation_error,4,6709
tab,,character_insertion_deletion,3,6709
healthcare,health,segmentation_error,4,6710
fertyl,fertile,character_substitution,2,6711
nufervit,nufavit,character_substitution,2,6713
juene,joanne,phonetic_substitution,3,6715
silymarin,silamarin,character_substitution,1,6716
skyryl,skyril,character_substitution,1,6717
zipcin,zypsin,character_substitution,2,6724
paeoniifolius,peonifolius,character_insertion_deletion,2,6725
ondocos,undocos,character_substitution,1,6730
opin,arpan-tab,segmentation_error,7,6732
tab,,character_insertion_deletion,3,6732
healthcare,health,segmentation_error,4,6732
caxeta,caxi,character_insertion_deletion,3,6733
tiotropium,teatropium,character_substitution,2,6735
ampiro,ampero,character_substitution,1,6736
ultragin,ultragen,character_substitution,1,6737
foscarnet,fosgarnet,character_substitution,1,6738
etizolam,erezolem,word_level_error,3,6739
goserelin,gozerlin,character_substitution,2,6740
