correct,asr,error_type,edit_distance,sentence_idx
pemetrexed,pemidoxodium,word_level_error,8,5534
sodium,,segmentation_error,6,5534
nexocid,nexacid,character_substitution,1,5535
bosemic-m,basimikim,phonetic_substitution,4,5536
tryp,trip,character_substitution,1,5537
dizer-n,dyser,word_level_error,4,5538
,when,segmentation_error,4,5538
healthcare,health,segmentation_error,4,5538
,care,segmentation_error,4,5538
stugil,stoogal,phonetic_substitution,3,5539
tramak,tremac,character_substitution,2,5540
germa-medica,germa,segmentation_error,7,5541
,medica,segmentation_error,6,5541
stator-cv,state,segmentation_error,5,5542
,or,character_insertion_deletion,2,5542
,c,character_substitution,1,5542
,v,character_substitution,1,5542
vitel-m,vitilam,character_substitution,2,5543
ahaglow,aheglo,character_substitution,2,5544
novoret,novorot,character_substitution,1,5545
sniz-cold,snes,segmentation_error,7,5546
,cold,segmentation_error,4,5546
tel-ah,tla,character_insertion_deletion,3,5547
,each,segmentation_error,4,5547
healthcare,health,segmentation_error,4,5547
,care,segmentation_error,4,5547
healthcare,health,segmentation_error,4,5548
,care,segmentation_error,4,5548
cefadur,cefidur-tlb,phonetic_substitution,5,5548
tab,,character_insertion_deletion,3,5548
rabialfa-l,rabi,segmentation_error,6,5549
,al-fayal,segmentation_error,8,5549
plasmanate,plasmonate,character_substitution,1,5550
esjoy,s-joy,character_substitution,2,5551
q-met,kiomiti,word_level_error,5,5552
kondro,chondro,character_substitution,2,5553
moxinova-cv,moxonova-c-v-telbi,phonetic_substitution,8,5554
tab,,character_insertion_deletion,3,5554
medomol,metamal,phonetic_substitution,3,5555
tab,tib,character_substitution,1,5555
widely-used,widely,segmentation_error,5,5555
,used,segmentation_error,4,5555
fludeoxyglucose,fludioxaglucose,character_substitution,2,5556
f-18,f18,character_substitution,1,5556
duofaze,duophase,phonetic_substitution,3,5557
panor,panner,character_substitution,2,5558
i-ket,iket,character_substitution,1,5559
actocef-tz,actos-ftz,phonetic_substitution,3,5560
abipanta-dsr,abipantidiasar,phonetic_substitution,5,5561
healthcare,health,segmentation_error,4,5561
,care,segmentation_error,4,5561
spytal,spital,character_substitution,1,5562
millettia,miletia,character_insertion_deletion,2,5563
cacela,kaisla,word_level_error,3,5564
isentress,isentros,character_substitution,2,5565
healthcare,health,segmentation_error,4,5566
,care,segmentation_error,4,5566
aba-at,aba,character_insertion_deletion,3,5566
d-syr,at,word_level_error,5,5566
,dsyr,segmentation_error,4,5566
hyacan,hyacinth,character_insertion_deletion,3,5567
rabefic-d,rapevic,phonetic_substitution,4,5568
,d,character_substitution,1,5568
efavirenz,efeviant's,word_level_error,6,5569
1,1fc,character_insertion_deletion,2,5569
fc-tab,tab,character_insertion_deletion,3,5569
neclodyl,necladil,character_substitution,2,5570
olik-d,lhd,word_level_error,4,5571
5-hydroxytryptophan,five-eyed,segmentation_error,18,5572
,roxytryptophan,segmentation_error,14,5572
tolevamer,tolvayma,phonetic_substitution,4,5573
oritop,oratop,character_substitution,1,5574
litron-xt,letronix,phonetic_substitution,3,5575
syr,d-ser,character_insertion_deletion,3,5575
saridox,sardox,character_substitution,1,5576
avopan-d,avapan,character_insertion_deletion,3,5577
,d,character_substitution,1,5577
healthcare,health,segmentation_error,4,5578
,care,segmentation_error,4,5578
clotweet-md,clotvitam,word_level_error,5,5578
,d,character_substitution,1,5578
lactra,lectra,character_substitution,1,5579
lotilaner,lodolaner,character_substitution,2,5580
tp-valpro,tipin-valpro,character_insertion_deletion,3,5581
telavancin,televancin,character_substitution,1,5582
trivogo,trivogotilbi,phonetic_substitution,5,5583
tab,,character_insertion_deletion,3,5583
limbival,limbeville,phonetic_substitution,4,5584
perflubron,perflobrin,character_substitution,2,5585
rosadac,rosodac,character_substitution,1,5586
metoprolol,metaprolol,character_substitution,1,5587
ilyx,ilex,character_substitution,1,5588
riosity,reocity,character_substitution,2,5589
orflaz,orphlaskaiti,phonetic_substitution,8,5590
kit,,character_insertion_deletion,3,5590
lipira,lapera,character_substitution,2,5591
,you,character_insertion_deletion,3,5591
l-montus,elmanta's,word_level_error,5,5592
levocetirizine,levostirazine,phonetic_substitution,3,5592
zidataz,zetadas,phonetic_substitution,4,5593
gel,gl,character_substitution,1,5594
levacetylmethadol,leucetal,segmentation_error,10,5595
,methadol,segmentation_error,8,5595
irum,erumsur,word_level_error,4,5596
syr,,character_insertion_deletion,3,5596
sulfate,sulphate,character_substitution,2,5597
lg,lguvax-b,segmentation_error,6,5598
euvax,,segmentation_error,5,5598
b,,character_substitution,1,5598
rantac-d,rentaq,phonetic_substitution,4,5599
,d,character_substitution,1,5599
omeprazole,omprazole,character_substitution,1,5599
halobetasol,halobtussle,phonetic_substitution,4,5600
tazarotene,taziroutine,phonetic_substitution,3,5600
pregaloy-nt,pregallion,phonetic_substitution,4,5601
,tea,character_insertion_deletion,3,5601
dobkair,dovecare,phonetic_substitution,5,5602
griseofulvin,grisifolvin,phonetic_substitution,3,5603
besifloxacin,biciflexacin,phonetic_substitution,3,5604
gababit-mn,gababitamin,character_substitution,2,5605
toff-dc,toftisi,phonetic_substitution,4,5606
sterolac,sterilac,character_substitution,1,5607
vildalog,vildelag,character_substitution,2,5608
ibutop,ibutart,word_level_error,3,5609
epricin,eprisin,character_substitution,1,5610
cizoren,sizarin,word_level_error,3,5611
cuflora,coflora,character_substitution,1,5612
glofty-oz,gloftiaz,phonetic_substitution,3,5613
ofloxacin,ofluxacin,character_substitution,1,5613
suprimox,saprimox,character_substitution,1,5614
pino,pinocort,segmentation_error,4,5615
cort,,segmentation_error,4,5615
deferasirox,deferocerox,phonetic_substitution,3,5616
highcef-cv,hisef-cv,character_insertion_deletion,3,5617
healthcare,health,segmentation_error,4,5618
,care,segmentation_error,4,5618
fiorinal,fiornil,character_substitution,2,5618
jectocos,jiktoko's,phonetic_substitution,4,5619
sevelamer,sevilamer,character_substitution,1,5620
istradefylline,as,segmentation_error,13,5621
,trade,segmentation_error,5,5621
,fill,segmentation_error,4,5621
,ein,character_insertion_deletion,3,5621
,you,character_insertion_deletion,3,5621
bitartrate,by,segmentation_error,9,5622
,tartrate,segmentation_error,8,5622
fopymin,fapimen,phonetic_substitution,3,5623
pargyline,pargilline,character_substitution,2,5624
laxibex,laxabix,character_substitution,2,5625
nomcephax,nomsifax,phonetic_substitution,4,5626
trijardy,trigdxr,word_level_error,5,5627
xr,,character_insertion_deletion,2,5627
swiztol,swistol,character_substitution,1,5628
iladac-dsr,ilidec,phonetic_substitution,6,5629
,dsr,character_insertion_deletion,3,5629
healthcare,health,segmentation_error,4,5629
,care,segmentation_error,4,5629
panzol,pansol,character_substitution,1,5630
oflict-oz,oflictosy,phonetic_substitution,3,5631
ofloxacin,oflixacin,character_substitution,1,5631
obimet-gx,abimetchiex,word_level_error,5,5632
symbal-m,simbolem,phonetic_substitution,3,5633
micafungin,micofungin,character_substitution,1,5634
hyton,hyten,character_substitution,1,5635
powergyl-oz,powagilloze,word_level_error,5,5636
daboia,daboya,character_substitution,1,5637
russellii,roseli,phonetic_substitution,4,5637
,i,character_substitution,1,5637
reliferon,reliferin,character_substitution,1,5638
n-pred,n,segmentation_error,5,5639
,pred,segmentation_error,4,5639
healthcare,health,segmentation_error,4,5639
,care,segmentation_error,4,5639
lebact-am,le,segmentation_error,7,5640
,bacteum,segmentation_error,7,5640
hydrolysate,hydrolisate,character_substitution,1,5641
voglistar-gm,voglystagium,phonetic_substitution,4,5642
gluceptate,gluciptate,character_substitution,1,5643
mirapex,meropex,character_substitution,2,5644
legs,leg,character_substitution,1,5644
univas,universe,character_insertion_deletion,3,5645
celixim-lbx,celexamil,phonetic_substitution,5,5646
,bx,character_insertion_deletion,2,5646
clonazepam,kernasepam,word_level_error,4,5647
pediatricians,paediatricians,character_substitution,1,5648
salwart-pd,salwat-pd,character_substitution,1,5648
ozenoxacin,osnixacin,phonetic_substitution,3,5649
qte,cuti,word_level_error,3,5650
somatropin,sumatropen,character_substitution,2,5651
verteporfin,vertiporphine,phonetic_substitution,4,5652
ludiomil,ludiumil,character_substitution,1,5653
neclox,necklocks,phonetic_substitution,4,5654
healthcare,health,segmentation_error,4,5654
,care,segmentation_error,4,5654
glaritus,glarotis,character_substitution,2,5655
ibandronate,abondronate,character_substitution,2,5656
nimorazole,nimerazole,character_substitution,1,5657
healthcare,health,segmentation_error,4,5657
,care,segmentation_error,4,5657
formosone,formasone,character_substitution,1,5658
novocart,navacat,word_level_error,3,5658
miconazole,myconazole-3,character_insertion_deletion,3,5659
3,,character_substitution,1,5659
esonex-dsr,snx-dsr,character_insertion_deletion,3,5660
murow,muro,character_substitution,1,5661
glidmet-cp,gledmetsi-p,phonetic_substitution,4,5662
kanam,canem,character_substitution,2,5663
vasotrate,versatrate,word_level_error,3,5664
omey-dm,omedium,phonetic_substitution,3,5665
medsop,medsupp,character_substitution,2,5666
tolterodine,tolteridine,character_substitution,1,5667
gadopiclenol,gadapiclinol,character_substitution,2,5668
myokor-3g,myoco3g,character_insertion_deletion,3,5669
gnorm,norm,character_substitution,1,5670
esofine-ls,esafine,phonetic_substitution,4,5671
,ls,character_insertion_deletion,2,5671
doxytime-f,doxytimef,character_substitution,1,5672
uriliser-mb6,urolizoram,phonetic_substitution,6,5673
,b6,character_insertion_deletion,2,5673
twicyl,twizzle,phonetic_substitution,3,5674
terbicrat,turbicrat,character_substitution,1,5675
olmetime-am,almatymium,word_level_error,6,5676
nacl,and,word_level_error,3,5677
,noxial,segmentation_error,6,5677
mettur,metter,character_substitution,1,5677
ovucet,ovucid,character_substitution,2,5678
retapamulin,retapomulin,character_substitution,1,5679
vinblastine,venblastine,character_substitution,1,5680
tyde-s,thai,word_level_error,5,5681
,yes,character_insertion_deletion,3,5681
healthcare,health,segmentation_error,4,5681
,care,segmentation_error,4,5681
leuprolide,luprolide,character_substitution,1,5682
simstat,semst,character_insertion_deletion,3,5683
zilokem,xylocum,word_level_error,4,5684
rhesumen,recimen,phonetic_substitution,3,5685
alpha,alpha-tocopherol,segmentation_error,11,5686
tocopheryl,,segmentation_error,10,5686
tel,telcadim,segmentation_error,5,5687
cad-m,,segmentation_error,5,5687
oqueen-oz,aquinas,word_level_error,6,5688
ofloxacin,afluxacin,character_substitution,2,5688
lactogen-2,lactogen,character_insertion_deletion,2,5689
,2,character_substitution,1,5689
imol,emol,character_substitution,1,5690
ezevas,ezevez,character_substitution,2,5691
generlac,genilac,character_substitution,2,5692
looz,loose,character_substitution,2,5693
ferumoxides,ferrimoxides,character_substitution,2,5694
revamp-dha,revampdha,character_substitution,1,5695
beta,beta-vulgaris,segmentation_error,9,5696
vulgaris,,segmentation_error,8,5696
zatia,xatia,character_substitution,1,5697
abilose,abylose,character_substitution,1,5698
fe-king,feeking,character_substitution,1,5699
pn,you,word_level_error,3,5699
mgvita,mgivita,character_substitution,1,5700
multivitamin,multivitam,character_insertion_deletion,2,5700
,in,character_insertion_deletion,2,5700
shellnom,shelnem,character_substitution,2,5701
nasoclear,nasa,segmentation_error,5,5702
,clear,segmentation_error,5,5702
sebestena,sabistana,phonetic_substitution,3,5703
bactoclav,bacteclav,character_substitution,1,5704
noc,knock,character_insertion_deletion,2,5705
cipgesic,cypgesic,character_substitution,1,5706
myo-inositol,myo-,segmentation_error,8,5707
,and,character_insertion_deletion,3,5707
,acetal,segmentation_error,6,5707
magnical,magnacle,phonetic_substitution,3,5708
primi,prami,character_substitution,1,5709
terbuvent-b,turbulent,word_level_error,4,5710
,b,character_substitution,1,5710
redner-xt,retino-xd,word_level_error,5,5711
amlo-b,amlo,character_insertion_deletion,2,5712
,b,character_substitution,1,5712
soyamin-22,soyamin,character_insertion_deletion,3,5713
,22,character_insertion_deletion,2,5713
neumec,pneumekforte,segmentation_error,7,5714
forte,,segmentation_error,5,5714
fenfluramine,phenfluramine,character_substitution,2,5715
elriz-xl,eryzic,word_level_error,5,5716
,cell,segmentation_error,4,5716
cyclizine,cyclozine,character_substitution,1,5717
cefexon-s,cefexin,character_insertion_deletion,3,5718
,s,character_substitution,1,5718
healthcare,health,segmentation_error,4,5719
,care,segmentation_error,4,5719
methylergometrine,methylorgontrine,phonetic_substitution,3,5719
maleate,malate,character_substitution,1,5719
cr-51,cr51,character_substitution,1,5720
bredium-xt,bredium,character_insertion_deletion,3,5721
,xt,character_insertion_deletion,2,5721
ariphrenz,aerofrance,phonetic_substitution,7,5722
meftal-spas,meftal,phonetic_substitution,5,5723
ds,spasdias,segmentation_error,6,5723
ovulen,ovulin,character_substitution,1,5724
ensure,insure,character_substitution,1,5724
choriogonadotrophin,coryogonadotrophin,character_substitution,2,5725
hemophilia,haemophilia,character_substitution,1,5726
a,of,character_substitution,2,5726
emicizumab,emesisumab,phonetic_substitution,3,5726
supakem,supacum,character_substitution,2,5727
healthcare,health,segmentation_error,4,5727
,care,segmentation_error,4,5727
twirox,twirux,character_substitution,1,5728
koflet-h,coughletach,word_level_error,6,5729
oxaprozin,oxyprosin,character_substitution,2,5730
nonsteroidal,non-steroidal,character_substitution,1,5730
healthcare,health,segmentation_error,4,5731
,care,segmentation_error,4,5731
mavacamten,mavecanton,phonetic_substitution,3,5732
revomin,rivamin,character_substitution,2,5733
neuromin-ea,neurim,segmentation_error,6,5734
,an,character_insertion_deletion,2,5734
,e,character_substitution,1,5734
abenzer,a,segmentation_error,6,5735
,benzer,segmentation_error,6,5735
cetcure,secure,character_substitution,2,5736
oronac,oranac,character_substitution,1,5737
lcf-ls,l-cfls,character_substitution,2,5738
exituss,exitus,character_substitution,1,5739
citilure-xr,sidalir,segmentation_error,8,5740
,xr,character_insertion_deletion,2,5740
beclom,biclom,character_substitution,1,5741
nelarabine,nelorabine,character_substitution,1,5742
didol,diddle,character_substitution,2,5743
healthcare,health,segmentation_error,4,5743
,care,segmentation_error,4,5743
alurid,allurid,character_substitution,1,5744
vitrip-cl,vitripcl,character_substitution,1,5745
remune-al,rimmunal,phonetic_substitution,4,5746
paracasei,paracasse,character_substitution,2,5746
mupimet,mupermit,word_level_error,3,5747
antifen,antifens,character_substitution,1,5748
rabela,rabla,character_substitution,1,5749
aurel,oral,word_level_error,3,5750
efrosa,afrosa,character_substitution,1,5750
cobadex-czs,cobadex,phonetic_substitution,4,5751
,czs,character_insertion_deletion,3,5751
oprelvekin,operolvecin,phonetic_substitution,3,5752
milnacipran,milnus,phonetic_substitution,7,5753
,iprin,segmentation_error,5,5753
dyfira,diphera,phonetic_substitution,4,5754
levosulpiride,levisol,phonetic_substitution,8,5755
,parrot,segmentation_error,6,5755
reconac,reconnect,character_insertion_deletion,3,5756
lafaxid-d,lefaxid,character_insertion_deletion,3,5757
,d,character_substitution,1,5757
gadopiclenol,gadapiclinol,character_substitution,2,5758
periron,perion,character_substitution,1,5759
pikloz-dsr,piclosdias,phonetic_substitution,6,5760
,or,character_insertion_deletion,2,5760
1,one,character_insertion_deletion,3,5761
